base_model,task,module,layer,module_type,basis_offdiag_fraction,basis_projection_residual_fraction,negative_aligned_fraction,lora_nuclear_norm,lora_frobenius_norm,lora_top1_nuclear_share,lora_top4_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,lora_condition_number,lora_s1,lora_s1_share,lora_s2,lora_s2_share,lora_s3,lora_s3_share,lora_s4,lora_s4_share,lora_s5,lora_s5_share,lora_s6,lora_s6_share,lora_s7,lora_s7_share,lora_s8,lora_s8_share,lora_s9,lora_s9_share,lora_s10,lora_s10_share,lora_s11,lora_s11_share,lora_s12,lora_s12_share,lora_s13,lora_s13_share,lora_s14,lora_s14_share,lora_s15,lora_s15_share,lora_s16,lora_s16_share,hns_nuclear_norm,hns_frobenius_norm,hns_top1_nuclear_share,hns_top4_nuclear_share,hns_top1_energy_share,hns_top4_energy_share,hns_effective_rank,hns_condition_number,hns_s1,hns_s1_share,hns_s2,hns_s2_share,hns_s3,hns_s3_share,hns_s4,hns_s4_share,hns_s5,hns_s5_share,hns_s6,hns_s6_share,hns_s7,hns_s7_share,hns_s8,hns_s8_share,hns_s9,hns_s9_share,hns_s10,hns_s10_share,hns_s11,hns_s11_share,hns_s12,hns_s12_share,hns_s13,hns_s13_share,hns_s14,hns_s14_share,hns_s15,hns_s15_share,hns_s16,hns_s16_share
Qwen3-8B,magicoder,base_model.model.model.layers.23.self_attn.v_proj,23,v_proj,8.471840734576404e-07,0.0,0.0,0.18714467203244567,0.07451158618937842,0.34793637364409674,0.605842632265934,0.7636722027819831,0.9123658905755535,10.223621769436788,16.3719544842681,0.06511443853378296,0.34793639183044434,0.021354956552386284,0.1141093522310257,0.015380694530904293,0.08218612521886826,0.011530131101608276,0.06161079183220863,0.009761595167219639,0.05216069146990776,0.008378922939300537,0.0447724387049675,0.007658140268176794,0.04092096537351608,0.006901639048010111,0.03687863051891327,0.006353404838591814,0.03394916281104088,0.0057128663174808025,0.030526472255587578,0.00544856209307909,0.029114171862602234,0.00524391233921051,0.02802063524723053,0.005155989434570074,0.027550822123885155,0.004823279567062855,0.025772999972105026,0.004348945338279009,0.023238414898514748,0.003977193962782621,0.021251976490020752,0.1871448215097189,0.046792591715447834,0.06306380352751059,0.2515079806177228,0.0636153248196589,0.25295796316868174,15.997808067854692,1.0000430088010213,0.011802064254879951,0.06306380778551102,0.011769581586122513,0.06289023905992508,0.011782878078520298,0.06296128779649734,0.011713892221450806,0.06259266287088394,0.011785338632762432,0.06297443062067032,0.011991183273494244,0.06407435238361359,0.011946429498493671,0.06383521109819412,0.011792526580393314,0.06301283836364746,0.011799911968410015,0.06305230408906937,0.011628497391939163,0.06213635951280594,0.011447361670434475,0.06116846948862076,0.011348972097039223,0.060642726719379425,0.011333527974784374,0.0605602040886879,0.011446279473602772,0.06116268411278725,0.011754820123314857,0.06281135976314545,0.011801556684076786,0.06306109577417374
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.down_proj,24,down_proj,8.036344775783392e-07,0.0,0.0,0.4418021272867918,0.1876368484637942,0.38761275099006726,0.604909671188599,0.8329433321788575,0.9249221669913791,9.704237052047342,16.534488025247885,0.17124813795089722,0.3876127600669861,0.04125916585326195,0.09338834136724472,0.03170927241444588,0.07177256792783737,0.023033803328871727,0.05213601887226105,0.020405886694788933,0.04618784412741661,0.018398554995656013,0.04164433479309082,0.01769246906042099,0.04004614055156708,0.01602029614150524,0.03626124933362007,0.015097147785127163,0.03417174145579338,0.014296280220150948,0.032359011471271515,0.013706287369132042,0.03102358989417553,0.012806955724954605,0.02898799069225788,0.012616447173058987,0.028556782752275467,0.01170995645225048,0.02650498040020466,0.011444439180195332,0.025903994217514992,0.010357026942074299,0.02344268374145031,0.4418021459132433,0.11046553064866417,0.06333947186745134,0.2523206293554797,0.0641727944541473,0.25461393133684473,15.997820820215384,1.005006591546164,0.027983514592051506,0.0633394718170166,0.028051340952515602,0.06349299103021622,0.027440516278147697,0.06211042031645775,0.028000423684716225,0.063377745449543,0.028305964544415474,0.06406932324171066,0.02800334058701992,0.06338434666395187,0.027864592149853706,0.06307029724121094,0.027840251103043556,0.06301520019769669,0.027763953432440758,0.06284250319004059,0.027380719780921936,0.06197507306933403,0.027000969275832176,0.06111552193760872,0.026745134964585304,0.0605364553630352,0.026783395558595657,0.06062305346131325,0.027307067066431046,0.06180836260318756,0.027486851438879967,0.06221529841423035,0.027844110503792763,0.06302393972873688
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.gate_proj,24,gate_proj,7.225975292609946e-07,0.0,0.0,1.141591988503933,0.6298594132828148,0.5359930996279428,0.6997049403184792,0.9437413265666066,0.9738981514017245,6.733404652625537,35.31400568694579,0.6118854284286499,0.5359931588172913,0.07637113332748413,0.06689880043268204,0.058717917650938034,0.05143512040376663,0.05180307477712631,0.045377928763628006,0.04100837931036949,0.0359220989048481,0.03875456005334854,0.03394782170653343,0.03558243438601494,0.031169136986136436,0.031898751854896545,0.027942342683672905,0.030255749821662903,0.026503121480345726,0.027917230501770973,0.024454649537801743,0.025916622951626778,0.022702177986502647,0.025062518194317818,0.0219540074467659,0.02382686734199524,0.020871615037322044,0.02333933115005493,0.02044454775750637,0.021924998611211777,0.01920563541352749,0.017326990142464638,0.015177919529378414,1.141592599451542,0.2854197655955735,0.06377979162452328,0.2530279323855428,0.06507593118670851,0.25606222482042473,15.99878514087608,1.031741758415205,0.07281053811311722,0.0637797936797142,0.07239358872175217,0.0634145587682724,0.071834035217762,0.06292440742254257,0.07181665301322937,0.06290918588638306,0.06958264857530594,0.060952264815568924,0.07076197862625122,0.0619853213429451,0.07179529219865799,0.06289047002792358,0.07181394100189209,0.06290680915117264,0.07180425524711609,0.06289832293987274,0.07185656577348709,0.06294414401054382,0.07175777852535248,0.06285761296749115,0.07154074311256409,0.06266749650239944,0.07095126062631607,0.06215112656354904,0.07063928246498108,0.061877842992544174,0.06966353207826614,0.06102311611175537,0.07057050615549088,0.06181759759783745
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.up_proj,24,up_proj,9.071789455859081e-07,0.0,0.0,1.0502159018069506,0.5802689385408054,0.5362411119078972,0.7068228990694895,0.9419302538270977,0.975313392271217,6.685353745094646,31.196554923448247,0.5631689429283142,0.5362411141395569,0.07846936583518982,0.07471737265586853,0.05307771638035774,0.05053981766104698,0.04760062322020531,0.04532460868358612,0.0383511446416378,0.036517392843961716,0.032620374113321304,0.031060637906193733,0.031119128689169884,0.029631175100803375,0.028848033398389816,0.027468670159578323,0.02691313624382019,0.025626290589571,0.025264857336878777,0.024056823924183846,0.02334316447377205,0.02222701534628868,0.022270331159234047,0.0212054792791605,0.02158289961516857,0.020550917834043503,0.019988007843494415,0.01903228648006916,0.019545895978808403,0.01861131377518177,0.018052279949188232,0.017189113423228264,1.0502165630459785,0.2625875111030695,0.06399878982118044,0.2532083867072132,0.06551686627602421,0.25640314143132464,15.997958209421153,1.054464752641854,0.06721258908510208,0.06399878859519958,0.06621996313333511,0.06305363029241562,0.06622424721717834,0.06305770576000214,0.06626684218645096,0.06309826672077179,0.06398257613182068,0.060923222452402115,0.06627587974071503,0.06310687214136124,0.06631816178560257,0.06314712762832642,0.06626848131418228,0.06309982389211655,0.06628335267305374,0.0631139874458313,0.06632143259048462,0.06315024197101593,0.0661039799451828,0.06294319033622742,0.0656626895070076,0.0625229999423027,0.06524649262428284,0.062126703560352325,0.06416165828704834,0.06109374016523361,0.06392726302146912,0.06087055429816246,0.06374095380306244,0.060693152248859406
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.k_proj,24,k_proj,8.099775836074008e-07,0.0,0.0,0.2507766466587782,0.07610042257197085,0.176909743920599,0.5050157319413533,0.33986273856716853,0.755590322757166,13.14647262601669,7.051249416144253,0.04436483234167099,0.17690974473953247,0.03732215613126755,0.14882628619670868,0.023891311138868332,0.09526928514242172,0.021067852154374123,0.08401042222976685,0.01763688400387764,0.07032905519008636,0.01468050666153431,0.058540165424346924,0.014034568332135677,0.05596441403031349,0.01100953295826912,0.04390174522995949,0.01029172446578741,0.04103940352797508,0.009830247610807419,0.039199214428663254,0.009004865773022175,0.035907912999391556,0.008789467625319958,0.035048987716436386,0.008081627078354359,0.03222639486193657,0.007423718459904194,0.029602909460663795,0.007055582944303751,0.02813492715358734,0.006291768979281187,0.02508913353085518,0.2507765833288431,0.06269871940106889,0.062352468795682195,0.2472731667381354,0.062196211019134306,0.24460842054180332,15.998823959608767,0.9987894078961301,0.015636539086699486,0.06235246732831001,0.01566098816692829,0.06244996190071106,0.015055036172270775,0.060033660382032394,0.015657756477594376,0.06243707239627838,0.015910401940345764,0.06344452500343323,0.015660209581255913,0.06244685500860214,0.015596505254507065,0.062192827463150024,0.015656910836696625,0.06243370100855827,0.015637019649147987,0.06235438212752342,0.01565014384686947,0.062406718730926514,0.015833215788006783,0.0631367415189743,0.015879133716225624,0.06331983953714371,0.015901723876595497,0.06340992450714111,0.015736911445856094,0.06275271624326706,0.015648595988750458,0.06240054592490196,0.01565549150109291,0.06242804229259491
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.o_proj,24,o_proj,8.367616782203806e-07,0.0,0.0,0.4315562816336751,0.200698690882258,0.4375906843408653,0.6284518489682256,0.8853641680393745,0.9437625040586025,8.709657126634442,21.497821441653578,0.18884500861167908,0.43759068846702576,0.03521298989653587,0.08159536123275757,0.024107331410050392,0.05586138367652893,0.023047013208270073,0.053404420614242554,0.01978752203285694,0.04585154354572296,0.017374051734805107,0.04025906324386597,0.016615867614746094,0.038502201437950134,0.015041937120258808,0.03485509753227234,0.014260301366448402,0.03304389864206314,0.01313747838139534,0.030442098155617714,0.012173757888376713,0.02820896916091442,0.01163726206868887,0.026965804398059845,0.011312827467918396,0.026214025914669037,0.010543781332671642,0.024431996047496796,0.00967477262020111,0.02241833321750164,0.008784378878772259,0.020355116575956345,0.43155657313764095,0.10790091314833261,0.0637952095084776,0.2529212773553523,0.0651030548540189,0.25585162761127034,15.998247249558561,1.0158748453925113,0.02753124199807644,0.06379520893096924,0.026784252375364304,0.062064290046691895,0.027340397238731384,0.06335298717021942,0.027493948116898537,0.06370878964662552,0.027274545282125473,0.06320039182901382,0.027080878615379333,0.06275162845849991,0.027093511074781418,0.06278090178966522,0.026498595252633095,0.06140236556529999,0.026098744943737984,0.06047583743929863,0.026204681023955345,0.06072131171822548,0.0267881378531456,0.06207329407334328,0.027014585211873055,0.06259801238775253,0.027079079300165176,0.06274745613336563,0.027094053104519844,0.0627821534872055,0.02707890421152115,0.0627470538020134,0.02710101753473282,0.06279829144477844
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.q_proj,24,q_proj,7.0503984643538e-07,0.0,0.0,0.4739931272342801,0.18252798652879637,0.33434754587883836,0.5781343646616354,0.7538439305805038,0.8926321051922621,10.706253005352503,14.309821537743248,0.15847843885421753,0.33434754610061646,0.047866225242614746,0.10098506510257721,0.038425419479608536,0.08106746524572372,0.0292616318911314,0.06173429638147354,0.025462796911597252,0.05371975898742676,0.023379389196634293,0.04932432249188423,0.021128861233592033,0.04457630217075348,0.019281145185232162,0.04067810997366905,0.017615174874663353,0.03716335445642471,0.015751855447888374,0.03323224559426308,0.014371831901371479,0.03032075986266136,0.013925820589065552,0.029379794374108315,0.013674994930624962,0.02885061874985695,0.012541275471448898,0.026458771899342537,0.011753464117646217,0.02479669824242592,0.011074801906943321,0.023364899680018425,0.47399325110018253,0.11851032585449607,0.06290719687565986,0.25085874174351624,0.06330421078629288,0.25167604608325445,15.998372703715464,1.011439591198384,0.02981758676469326,0.06290719658136368,0.02981005609035492,0.06289131194353104,0.02981584705412388,0.06290353089570999,0.02946186065673828,0.062156710773706436,0.02981480397284031,0.0629013255238533,0.029827186837792397,0.06292745471000671,0.030235566198825836,0.06378902494907379,0.030273765325546265,0.06386961042881012,0.029927100986242294,0.06313824653625488,0.029808202758431435,0.06288740038871765,0.02961054816842079,0.06247040256857872,0.029340015724301338,0.06189965084195137,0.02916009910404682,0.06152007356286049,0.028639953583478928,0.06042270362377167,0.02897031418979168,0.0611196793615818,0.0294803436845541,0.06219570338726044
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.v_proj,24,v_proj,1.0307038335892334e-06,0.0,0.0,0.17970679537393153,0.073083774273291,0.34942776466563846,0.6391387097961269,0.7382473287280966,0.9278534632996289,9.722907379736036,20.847041596300627,0.06279454380273819,0.3494277596473694,0.025690775364637375,0.14295940101146698,0.014762160368263721,0.0821458101272583,0.011610089801251888,0.06460573524236679,0.008777816779911518,0.048845212906599045,0.007700838148593903,0.042852237820625305,0.006823340430855751,0.03796929493546486,0.0064671714790165424,0.03598735108971596,0.005644373130053282,0.03140879049897194,0.005366416182368994,0.029862064868211746,0.005064266733825207,0.028180718421936035,0.004721074365079403,0.02627098374068737,0.004307999275624752,0.02397237718105316,0.003751002950593829,0.02087290585041046,0.0032127704471349716,0.017877846956253052,0.0030121561139822006,0.016761504113674164,0.17970698233693838,0.04493133035291999,0.06276668664518682,0.24978211033880102,0.06302164787998596,0.2495266760375375,15.998361764974286,0.9972692288848789,0.011279611848294735,0.06276668608188629,0.011099024675786495,0.06176178529858589,0.01130963210016489,0.06293373554944992,0.011199320666491985,0.06231989338994026,0.01142599806189537,0.06358126550912857,0.011493254452943802,0.06395552307367325,0.011322692036628723,0.06300640851259232,0.011308672837913036,0.06292839348316193,0.011184274218976498,0.06223616749048233,0.010999108664691448,0.06120579317212105,0.010876298882067204,0.060522403568029404,0.010990465059876442,0.06115769222378731,0.011262829415500164,0.06267329305410385,0.011319723911583424,0.06298989057540894,0.011325577273964882,0.06302246451377869,0.011310498230159283,0.06293855607509613
Qwen3-8B,magicoder,base_model.model.model.layers.25.mlp.down_proj,25,down_proj,7.965064399079712e-07,0.0,0.0,0.4552530935034156,0.18144492573464635,0.3538348903682848,0.5865756052337883,0.7881655826583975,0.9073019281096597,10.410422272015813,13.21700457711613,0.16108442842960358,0.3538348972797394,0.045256108045578,0.09940867871046066,0.0343429259955883,0.07543699443340302,0.0263568963855505,0.05789504200220108,0.02230830118060112,0.04900197684764862,0.019667867571115494,0.043202050030231476,0.01754201017320156,0.03853243589401245,0.016793621703982353,0.03688853979110718,0.01638871803879738,0.03599913418292999,0.015208759345114231,0.033407263457775116,0.014210139401257038,0.03121371380984783,0.013850359246134758,0.030423427000641823,0.013723012059926987,0.030143698677420616,0.013605034910142422,0.02988455258309841,0.012727245688438416,0.027956416830420494,0.012187665328383446,0.02677118591964245,0.45525307580828667,0.11382677448891776,0.06284300925910659,0.2521955927114486,0.06317290741552467,0.254355413128051,15.99809346248811,1.037849044244823,0.028609473258256912,0.06284300982952118,0.02892936021089554,0.06354566663503647,0.02862861379981041,0.06288505345582962,0.02864537201821804,0.06292186677455902,0.028807900846004486,0.06327887624502182,0.029126768931746483,0.06397929042577744,0.028760524466633797,0.06317480653524399,0.02863173931837082,0.06289192289113998,0.028607700020074844,0.06283911317586899,0.02865736186504364,0.06294820457696915,0.028411200270056725,0.062407489866018295,0.028194289654493332,0.061931025236845016,0.028107233345508575,0.06173979863524437,0.028024503961205482,0.0615580789744854,0.027544911950826645,0.06050461530685425,0.027566121891140938,0.06055120378732681
Qwen3-8B,magicoder,base_model.model.model.layers.25.mlp.gate_proj,25,gate_proj,7.430133614328191e-07,0.0,0.0,1.115928377956152,0.541216894405597,0.4618310984313141,0.6367418124973572,0.9067682420027068,0.9513878157331347,8.287291135885747,21.687486557378282,0.5153704285621643,0.46183109283447266,0.08041784167289734,0.0720636174082756,0.060272082686424255,0.05401070788502693,0.05449790507555008,0.04883638024330139,0.045564692467451096,0.040831197053194046,0.042580313980579376,0.03815685212612152,0.0411701537668705,0.03689318522810936,0.039179690182209015,0.0351095013320446,0.034689538180828094,0.03108580969274044,0.0335126630961895,0.030031194910407066,0.03199044242501259,0.028667109087109566,0.030930131673812866,0.027716949582099915,0.029480664059519768,0.026418060064315796,0.027002258226275444,0.02419712394475937,0.02550607919692993,0.022856375202536583,0.023763492703437805,0.021294817328453064,1.1159280315041542,0.27900696701532146,0.06381594143172206,0.25364285281500387,0.06514793264552528,0.2573072491029476,15.998565410902602,1.0165349173876292,0.07121399790048599,0.06381593644618988,0.06990891695022583,0.06264643371105194,0.07120369374752045,0.06380670517683029,0.07072056084871292,0.06337376683950424,0.0700569748878479,0.06277911365032196,0.0695355013012886,0.0623118132352829,0.06884590536355972,0.06169385835528374,0.06775334477424622,0.06071479618549347,0.06813821941614151,0.06105968728661537,0.06885804980993271,0.061704739928245544,0.06963413208723068,0.062400199472904205,0.06993594020605087,0.06267065554857254,0.07005711644887924,0.06277924031019211,0.07000261545181274,0.06273040175437927,0.07000742852687836,0.06273471564054489,0.07005563378334045,0.06277791410684586
